,Date,SANTANDER,UNICREDIT,CEZ,PKNORLEN,PKOBP,DINOPL,PZU,ALLEGRO,SANPL,KGHM,MOL,PEKAO,PEPCO,INGBSK,LPP,PGE,KRKA,MBANK,CDPROJEKT,CYFRPLSAT,HANDLOWY,ORANGEPL,BNPPL,IIAAV,BUDIMEX,JSW,KRUK,MILLENNIUM,INTERCARS,ASSECOPOL,PEP,ALIOR,KETY,GRPAAZOTY,AMREST,XTB,TAURONPE,GTC,ENEA,LIVECHAT,WIRTUALNA,GRUPRACUJ,NEUCA,STSHLDING,PLAYWAY,DOMDEV,ASSECOSEE,CIECH,BENEFIT,PCCROKITA
0,2013-04-15,,inf,inf,inf,inf,,inf,,,inf,inf,inf,,inf,inf,inf,inf,,inf,inf,inf,,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,inf,inf,inf,,,,inf,,,inf,inf,inf,inf,
0,2013-04-17,,0.08560835861139207,0.018995929443690638,0.015920398009950192,0.011695906432748496,,0.003612281757977122,,,0.009852216748768473,0.06653270819379328,0.025008015389547972,,0.04260218767990792,0.03284072249589491,0.019312009656004846,inf,,0.004350978970268347,0.0524781341107873,0.028364998662028428,,0.19558359621451105,,0.026845637583892617,0.017094017094017096,0.016983420946219234,0.02985074626865665,0.11192214111922141,0.00749239054085695,0.027893497554790786,0.01031687546057484,0.022471910112359512,,0.08160851567120055,,0.019093078758949895,0.027989821882951623,0.014399393709738499,,,,0.02139800285306705,,,0.014162077104641992,0.05319148936170209,0.03497615262321142,0.024832855778414518,
0,2013-04-18,,0.06315789473684201,0.011111111111111112,0.014504431909750178,0.00496858103171108,,0.009962337504556003,,,0.003196590303675998,0.06480446927374302,0.0175040518638573,,0.06349206349206342,0.024569214279825214,0.025782688766114288,inf,,0.007380073800737981,0.028407373828951487,0.024771136241249297,,0.19558359621451105,,0.05341657995143939,0.021381103727246557,0.016260162601626018,0.02631578947368423,0.03898050974512749,0.006976744186046446,0.04804804804804809,0.011764705882353108,0.05389763067462463,,0.09232578653337263,,0.04010025062656645,0.02108036890645588,0.007968127490039813,,,,0.021660649819494584,,,0.015748031496062992,0.04316546762589916,0.020665901262916158,0.022900763358778626,
0,2013-04-19,,0.11925042589437819,0.014132309575474277,-2.0,0.0003001650907998803,,-2.0,,,0.018531717747683495,0.06480446927374302,0.012357723577235625,,0.06349206349206342,0.03262562505123371,0.01851851851851856,inf,,0.015037593984962485,0.03309692671394791,0.03153887982599245,,0.19558359621451105,,0.0273972602739726,0.006006006006006006,0.008032128514056224,0.03756906077348064,0.030356870907152594,0.004640371229698442,0.03951081843838196,0.031134173461823487,-0.030456852791878215,,0.08387477849970476,,0.007722007722007672,0.03403141361256542,0.015390846496557272,,,,0.01841620626151013,,,0.015435501653803701,0.028005794302269352,0.029714285714285648,0.04780076320546297,
0,2013-04-22,,0.09716599190283397,0.014132309575474277,0.024665551839464877,0.014520669728848775,,0.009852216748768473,,,0.0063246661981729135,0.06480446927374302,0.015614834092387807,,0.051826203507204294,0.01880669052176084,0.01851851851851856,inf,,0.008968609865470795,0.025802580258025787,0.01921493274773538,,inf,,0.05611361274679593,0.01812688821752266,0.030510937121640172,0.03756906077348064,0.05995055624227434,0.008163265306122316,0.06858202038924922,0.02610966057441253,0.0721262208865514,,0.08160851567120055,,0.007643312101910779,0.021333333333333353,0.03198031980319808,,,,0.04860355458832056,,,0.015748031496062992,inf,0.011534025374855825,0.053231939163498145,
0,2013-04-23,,0.07219512195121948,0.016488413547237124,0.022604837857821917,0.010424422933730495,,0.011967273171327335,,,0.009608785175017199,0.06480446927374302,0.011695906432748612,,0.0633822779069107,0.02422432387589182,0.008052028491793284,inf,,0.011958146487294478,0.02195121951219509,0.025046629363176063,,0.08799403430275907,,0.11428571428571428,0.019184652278177557,0.003069714839647869,0.023783783783783662,0.06213796735123755,0.016260162601625917,0.028322017458777902,0.015422624840907407,0.0721262208865514,,0.09064155385520899,,0.02020202020202022,0.032701111837802485,0.015025701858442033,,,,0.01937567276641542,,,0.02934748673118955,inf,0.03159632162225882,0.04295942720763728,
0,2013-04-24,,0.02347127856701662,0.02148106274731493,0.013883045856121089,0.006042296072507639,,0.012121212121212121,,,0.010619469026548672,0.10238907849829351,0.02844214608920495,,0.0633822779069107,0.013651877133105802,0.010075566750629731,inf,,0.025583145221971533,0.02671523982999401,0.04587397838122852,,0.08799403430275907,,0.025145329187508444,0.029188558085230586,0.010939510939510936,0.04038257173219968,0.041302959335746174,0.0023781212841855275,0.04807109674813174,0.010502625656414145,0.048598130841121495,,0.09064155385520899,,0.010075566750629731,0.022121014964215997,0.019417475728155338,,,,0.013673983447283237,,,0.10674241291672885,inf,0.03056665882906177,0.05710862619808311,
0,2013-04-25,,0.23427041499330667,0.009950248756218912,0.031138699501373792,0.004239854633555438,,0.012890672503952358,,,0.0045351473922902895,0.047597665020206535,0.023376623376623523,,0.054732556824606905,0.007715387912558937,0.023146700031279385,inf,,0.030120481927710867,0.02038369304556354,0.041031036296686016,,0.07494368985052208,,0.03312239127507733,0.01766554034026924,0.0032310177705977845,0.031413612565444914,0.02481902792140647,0.03409898176651681,0.04807109674813174,0.014947683109118086,0.025878003696857672,,0.011444425177735333,,0.015151515151515166,0.037443511943189164,0.015873015873015817,,,,0.03636363636363636,,,0.043995243757431746,inf,0.007386888273314874,0.03836930455635489,
0,2013-04-26,,0.11415672363753637,0.027263659536739378,0.014506078251098044,0.0060845756008517105,,0.012223903177004428,,,0.005139626520472845,0.060660124888492394,-0.007968127490039766,,0.024207492795388984,0.048913972977595345,0.0067588325652841435,inf,,0.0073691967575534,0.022162324049116347,0.041031036296686016,,0.45161290322580644,,0.013157894736842105,0.009220948102612614,0.029459901800327284,0.03530633437175491,0.06213796735123755,0.007815275310834773,0.020723197293296764,0.014797100366191003,0.06851311953352775,,0.0658823529411764,,0.026796589524969626,0.0203045685279188,0.045347928068803764,,,,0.02825063382832311,,,0.02798254851812847,0.036857419980601436,0.03702835715959687,0.043678621518733744,
0,2013-04-29,,0.057998129092609894,0.03685763598908733,0.011027159485399207,0.00518213686937972,,0.01732526403227723,,,0.008168822328114287,0.04133395960544862,0.017015706806282685,,0.046301524562394065,0.04942557236135218,0.008610086100860826,inf,,0.019635343618513403,0.02762762762762747,0.03125,,0.45161290322580644,,0.0045558086560363725,0.02237029985721097,0.012701514411333563,0.027055150884495296,0.03448802075385321,0.011582555253516012,0.12686249467858665,0.020051986632008828,0.0497655968265417,,0.06132075471698116,,0.02166064981949455,0.025445292620865163,0.02494154325798911,,,,0.02023121387283245,,,0.022031084955485038,0.04457953394123602,0.010175763182238616,0.02666666666666676,
0,2013-04-30,,0.03959208158368327,0.015695067264574054,0.024539877300613556,0.005800641123492745,,0.011641443538998836,,,-2.0,0.08108108108108109,0.009852216748768473,,0.029082774049217094,0.04107424960505529,0.015863331299572788,inf,,0.010869565217391313,0.01379310344827589,0.03288958496476107,,0.45161290322580644,,0.006430868167202572,-0.0006099420555046925,0.012377850162866416,0.024844720496894433,0.030356870907152594,0.011073153492755304,0.05841563353645711,-0.023512646954043544,0.021660649819494584,,0.06246317030053032,,0.012121212121212293,0.026768642447418733,0.0031421838177532716,,,,0.020129403306973482,,,0.02798254851812847,0.024072216649949872,0.012422360248447185,0.025070764253942647,
0,2013-05-02,,0.049537451507012935,0.008830022075055156,0.011426239542950465,0.008845508616745438,,0.012933025404157096,,,0.02323991797676012,0.07792207792207792,0.015186530207989324,,0.03314917127071823,0.047244094488188976,0.006079027355623187,inf,,0.033489618218352314,0.01616282550134688,0.05109296813273631,,0.45161290322580644,,inf,0.028545399331916115,0.006658546488022796,0.02694300518134713,0.008113590263691656,0.020497113912121678,0.020366598778004074,0.0014074595355382732,0.03488372093023264,,0.08795411089866163,,0.01435406698564584,0.03645505971087367,0.020873598763045967,,,,0.0064034151547492394,,,0.018442932728646996,0.06550665301944734,0.021978021978021834,0.023272285743195387,
0,2013-05-06,,0.1349082996580666,0.014309301045679661,-2.0,0.01221374045801544,,0.011299435028248588,,,0.011544516354731542,0.035118915314514366,0.009736444519053328,,0.03238414293690682,0.0392156862745098,0.017287630402384662,inf,,0.01342281879194626,0.03921568627450972,0.024923729251771148,,0.45161290322580644,,0.002663115845539319,0.030035872803550787,0.005200715098326024,0.024539877300613515,0.018063474443715546,0.01711840228245361,0.02429149797570856,0.043795620437956206,0.02627737226277389,,0.0824544582933845,,0.01684717208182919,0.023999999999999962,0.013646702047005285,,,,0.0106951871657754,,,0.026634382566585818,0.06550665301944734,0.02669079393802307,0.019017432646592756,
0,2013-05-07,,0.05819295558958659,0.015873015873015914,0.014961542513960613,0.005087535537932118,,0.019979795712201095,,,0.006145442130419978,0.035118915314514366,0.0046620046620045865,,0.006921187765126195,0.0419047619047619,0.015448603683897897,inf,,0.013698630136986254,0.020926756352765193,0.03512396694214882,,0.45161290322580644,inf,0.03019315709671029,0.007822048398924477,0.014179825974863076,0.026449643947100872,0.04020100502512563,0.01673251220079012,0.027986209693774133,0.02094618996027451,0.007525533058591731,,0.012578616352201259,,0.007220216606498256,0.03187250996015939,0.013186813186813166,,,,0.017761989342806393,,,0.035820895522388145,0.010050251256281372,0.01107419712070875,0.036786060019361085,
0,2013-05-08,,0.06142941523922027,0.0289291882556132,0.011268781302170265,0.004415011037527553,,0.012297372833985467,,,0.009543285616905288,0.035118915314514366,0.009256198347107288,,0.018695748942799986,0.030534351145038167,0.02014218009478672,inf,,0.03145478374836176,0.02631578947368429,0.03375959079283899,,0.45161290322580644,0.015630815035355346,0.0314547837483618,0.013639181649101158,0.007870853746687046,0.012024048096192307,0.02493765586034913,0.0046296296296295305,0.027986209693774133,0.014388489208633094,0.010411057260814852,,0.03032802487151831,,0.009661835748792277,0.02469135802469141,0.025055268975681638,,,,0.003220611916264009,,,0.022838499184339407,0.010050251256281372,0.024202420242024233,0.02836335760827917,
0,2013-05-09,,0.08721804511278201,0.03232607167955019,0.0073876462138313045,0.0047365304914149375,,0.008904719501335707,,,0.0070245860511792034,0.039284926064886365,0.014627011214041932,,0.015402515374813014,0.022641509433962263,0.010619469026548657,inf,,0.00647249190938509,0.01901366607248941,0.0130325814536342,,0.54522316153077,inf,0.018985270049099688,0.007322307789420506,0.035195103289977006,0.03193612774451101,0.03940203940203944,0.008641831133948324,0.027986209693774133,0.011221406991799757,0.025044722719141325,,0.08281150159744396,,0.01206272617611576,0.020806241872561672,0.02005198663200888,,,,inf,,,0.02313853455947793,0.010050251256281372,0.022371364653243846,0.0182956186807896,
0,2013-05-10,,0.06659012629161883,0.04044117647058818,0.012178759417896654,0.004845548152634879,,0.004119579134888433,,,-2.0,0.03479409821625195,-0.0043239647430567485,,0.012028430836522627,0.03690036900369004,0.011940298507462857,inf,,0.027255029201816997,0.02304283604135897,0.011349617567234203,,0.16296296296296298,inf,0.03793328973185096,0.007958062274995386,0.03745318352059925,0.014098690835851014,0.013503375843961076,0.012306977824219231,0.027575020275750192,0.03290164508225404,0.0051039008384979115,,0.02442574194773153,,-0.0023894862604541636,0.0272197018794556,0.020946189960274537,,,,0.0092625578909869,,,0.026431718061673968,0.010050251256281372,0.029783393501805065,0.02699291193319735,
0,2013-05-13,,0.06484935437589666,0.03382433169667221,0.010819808572617625,0.00693920651681994,,0.005477614443016017,,,0.008213552361396226,0.05067715159458277,0.007952286282306088,,0.01092896174863388,0.1330489268097587,0.003567181926278375,inf,,0.01678502259522271,0.03486710488711057,0.03311094638003454,,0.16296296296296298,0.04508050089445431,0.019417475728155338,0.007604562737642693,0.013473053892215654,0.02997002997003004,0.04830446450353748,0.012491325468424684,0.014242115971515826,0.020477815699658702,0.0072992700729927005,,0.02438261956861523,,0.00954653937947495,0.024500322372662735,0.035623409669211216,,,,0.015850144092219142,,,0.027123483226267033,0.010050251256281372,0.014605203103605672,0.06549824737105668,
0,2013-05-14,,0.05480242284395727,0.009928295642581263,0.016945649927671013,0.007457121551081283,,0.009075121841913645,,,0.008864643709512522,0.05195372189478282,0.007490636704119888,,0.01092896174863388,0.01370821093859281,0.008348240906380476,inf,,0.022265880812049763,0.03219429539678039,0.04829474732387348,,0.16296296296296298,0.016152716593245273,0.03321033210332106,0.01213216313887452,0.0100649113850195,0.028000000000000115,0.04830446450353748,0.01707455890722823,0.03278688524590167,0.012253233492171622,0.009308986752595855,,0.036477987421383716,,0.011890606420927636,0.024500322372662735,0.009329027628274186,,,,0.0151351351351353,,,0.011363636363636322,0.010050251256281372,0.015253476895468814,0.0365474339035769,
0,2013-05-15,,0.05480242284395727,0.025040827436036986,0.016579053780833006,0.007300335815447511,,0.00564652738565782,,,0.006183442116111341,0.0581270182992465,0.01752988047808765,,0.04181373879989133,0.03164950590836846,0.008826125330979616,inf,,0.011772400261608994,0.0273972602739726,0.023192696767826246,,0.16296296296296298,0.04980151569830382,0.01755485893416935,0.0011201692700230682,0.01094188969392274,0.042296072507552865,0.05163175840233801,0.006098889130908169,0.03278688524590167,0.010869565217391266,0.01097539387502221,,0.034972952572650665,,0.0023501762632196915,0.014464168310322198,0.013713460844460448,,,,0.010795250089960419,,,0.031755113717636944,0.010050251256281372,0.01284796573875806,0.020715262849325823,
0,2013-05-16,,0.06540447504302929,0.002764722145424385,0.011985460261322318,0.008909326052593829,,0.012512797178933,,,0.011134307585247003,0.06190777005685415,0.00814281240212973,,0.009282009282009219,0.02755620014503263,0.015312131919905655,inf,,0.01871657754010691,0.04210526315789459,0.031311154598825865,,0.16296296296296298,0.039497307001795254,0.03349131121642977,0.016219588271989983,0.005597289733392185,0.021803766105054398,0.04768583450210373,inf,0.02021035265003087,0.00896740948939305,0.017699115044247787,,0.020974706971005584,,0.01652892561983457,0.005354752342704154,0.031421264157837026,,,,0.0036036036036036037,,,0.038403094350048364,0.010050251256281372,0.010984368398817133,0.021547502448579822,
0,2013-05-17,,0.10028169014084513,0.01050013815971266,0.007812499999999972,0.006942435637836126,,0.000692281066112868,,,-2.0,0.05757512082370253,0.015949960906958632,,0.02710027100271003,0.03663003663003663,0.015566445661573917,inf,,0.019933554817275677,0.03583845948114478,0.01856375183194911,,0.10687022900763359,0.03002144388849178,0.01897001718759958,0.017510944340212702,0.01635687732341999,0.02507232401157182,0.07097361237488622,0.01729106628242075,0.020618556701030927,0.0012507817385865455,0.00246870040557217,,0.03848075962018989,,0.004672897196261791,0.0172987358616101,0.025044722719141297,,,,0.05166051660516605,,,0.017306652244456478,0.012084592145015206,0.027800490596892873,0.02541544477028348,
0,2013-05-20,,inf,0.014842711564023076,0.015060822552616357,0.009935710111046272,,0.005425059156230213,,,0.013035053725559234,0.06144781144781142,0.01302325581395363,,0.014309301045679661,0.03717472118959108,0.008106543138390305,inf,,0.014369693011103897,0.049920339883165236,0.017664376840039225,,0.10687022900763359,0.04142857142857131,0.07274895646988681,0.013215586982029187,0.019356290794508305,0.016997167138810172,0.07024029574861362,0.03184484616305515,0.020618556701030927,0.0037807183364838965,0.015693112467306015,,0.021236727045596534,,0.0069686411149826365,0.016150740242261118,0.007142857142857244,,,,0.02181818181818182,,,0.02615242372209753,0.008040201005025133,0.009891196834817014,0.03416149068322986,
0,2013-05-21,,0.13529411764705876,0.031760232610154364,0.011605415860735036,0.004441154700222015,,-2.0,,,-2.0,0.06058056373580146,0.01302325581395363,,0.011484823625922855,0.004911165679618662,0.0011911852293031314,inf,,0.0,0.0031595576619272625,0.01905692645980946,,0.10687022900763359,inf,0.008083884951086612,0.010274184563966062,0.029334336216622837,0.04206500956022939,0.015322217214961721,0.017673752089801813,0.004301075268817265,-0.002496878901373319,0.0177111716621253,,0.027568922305764444,,0.0069686411149826365,0.022926500337154408,0.013664149586479647,,,,0.03007518796992481,,,0.021476865968447438,0.018181818181818153,0.047554610477479234,0.05087440381558033,
0,2013-05-22,,-2.0,0.012077834936255853,0.011635933339907374,0.005054258956444231,,0.005685048322910745,,,-2.0,0.0362087326943557,0.014361536059943874,,0.010939830929885572,0.010659331212928684,0.011380652890086716,inf,,0.013758599124452821,0.014176663031624756,0.017638412542871112,,0.10687022900763359,inf,0.04667863554757637,0.015802659471959964,0.013333333333333417,0.01565557729941293,0.033958891867739024,0.016107705253035263,0.02887473460721867,0.0186219739292365,0.014935505770536435,,0.03650094398993085,,0.007100591715976391,0.01909959072305601,0.011206574523720607,,,,0.012672381662318216,,,0.049029622063329795,0.05555555555555566,0.03189420458965384,0.03536345776031434,
0,2013-05-23,,0.10550198525241064,0.015677491601343848,0.018840438962804677,0.010098010098010198,,0.011376564277588168,,,0.0013850415512464587,0.0507399577167019,0.01387137452711216,,0.008849557522123862,0.02385884496158192,0.012444444444444496,inf,,0.016219588271990003,0.026551070170685368,0.04093859211183234,,0.10687022900763359,inf,0.019988242210464465,0.006183442116111341,0.008720930232558058,0.03297769156159067,0.0861594867094408,0.01486097794822638,0.03262020758313915,0.027727546714888456,0.00950764006791156,,0.024065864471184365,,0.011806375442739039,0.02469135802469132,0.023668639053254458,,,,0.017479970866715263,,,0.09476309226932661,0.05181347150259067,0.018185335654865502,0.0273972602739726,
0,2013-05-24,,0.0959909655561829,0.022612351570933414,0.016701051183809833,0.004757656853999516,,0.02580353100950651,,,0.008589835361489027,0.05150214592274678,0.004672169444011836,,0.06060606060606061,0.04430908873760901,0.004860267314702205,inf,,0.008711885500933452,0.03202650469353939,0.03941384537645281,,0.10687022900763359,inf,0.02637889688249404,0.005350161190753831,0.014348865859844842,0.029556650246305487,0.0861594867094408,0.01701093560145815,0.02875264270613107,0.011976047904191617,0.010540184453227894,,0.024065864471184365,,-2.0,0.016528925619834725,0.04308141657539247,,,,0.01092896174863388,,,0.03636363636363636,0.0637075718015667,0.03010420686993443,0.030213851285069603,
0,2013-05-27,,0.08735110606920019,0.024774774774774803,0.0127807900852052,0.00799881499037189,,0.004313770007946367,,,0.008426966292134751,inf,0.03115264797507788,,0.026745588074098405,0.038298669664605586,0.02336028751123094,inf,,0.019207683073229308,0.01865057597366977,0.023433520122261815,,0.10687022900763359,0.03127221037668795,0.04572803850782187,0.014996591683708366,0.031784471015589656,0.021589793915603592,0.08656036446469248,0.02344497607655495,0.028323821602198186,0.011639185257031934,0.012538177141938521,,0.03402646502835543,,0.021052631578947333,0.025974025974026,0.010657193605683863,,,,0.021739130434782608,,,0.04715408430578703,0.0637075718015667,0.024385523514611922,0.021256038647342997,
0,2013-05-28,,0.04545454545454549,0.023593964334705137,0.017397741995187815,0.005234079674323923,,0.008611530503830504,,,0.0027453671928620847,0.07542372881355937,0.0033287940686942737,,0.08069792802617236,0.012578616352201259,0.009373169302870542,,,0.02003535651149086,0.04232804232804237,0.006421189926758309,,0.5142857142857142,0.02987197724039829,0.06489467816698939,0.004208311415044811,0.008655424563497962,0.0,0.05869074492099323,0.004545998325158457,0.01632653061224484,0.010262601871415566,0.01713269759172462,,0.029805697038294717,,0.004597701149425394,0.02756892230576438,0.005730659025787971,,,,0.010787486515641855,,,0.01912407035769083,0.023454157782516062,0.007692307692307802,0.011282149345061625,
