,Date,SANTANDER,UNICREDIT,CEZ,PKNORLEN,PKOBP,DINOPL,PZU,ALLEGRO,SANPL,KGHM,MOL,PEKAO,PEPCO,INGBSK,LPP,PGE,KRKA,MBANK,CDPROJEKT,CYFRPLSAT,HANDLOWY,ORANGEPL,BNPPL,IIAAV,BUDIMEX,JSW,KRUK,MILLENNIUM,INTERCARS,ASSECOPOL,PEP,ALIOR,KETY,GRPAAZOTY,AMREST,XTB,TAURONPE,GTC,ENEA,LIVECHAT,WIRTUALNA,GRUPRACUJ,NEUCA,STSHLDING,PLAYWAY,DOMDEV,ASSECOSEE,CIECH,BENEFIT,PCCROKITA
0,2016-01-04,inf,inf,inf,inf,inf,,inf,,,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,,inf,inf,inf,inf,inf,,inf,,,inf,inf,inf,inf,inf
0,2016-01-05,0.05862860056079541,inf,0.12106111681078714,0.002922852088300865,0.006017299736743141,,0.010149253731343386,,,0.0006719301192675819,inf,0.008589835361489027,,0.015517241379310443,0.026814098134070492,0.011995201919232337,inf,0.020848484848484995,0.01589103291713952,0.016182770109471674,0.021620857768670967,0.015503875968992192,,inf,0.01994750656167985,0.011583011583011508,0.010855214903916645,0.018348623853210944,0.03278688524590169,0.01691560194349465,0.028985507246376854,0.00031012560086828993,0.008216926869350863,,0.02185792349726776,,0.0142857142857143,0.02538787023977429,0.015617822691777666,0.0005264543300869473,0.042911877394636,,0.024760832864378197,,,0.03064426804504332,0.013231552162849953,0.012652988825163995,0.13596239825748027,0.025316455696202594
0,2016-01-07,0.06082474226804123,inf,0.07498922568596464,0.009090208766659015,0.006132617861249526,,0.0027476721111279597,,,0.005482182905556912,inf,0.0062305295950155345,,0.016232379325074802,0.022742522473682542,0.015440877691995083,inf,0.02822384428223859,0.015642458100558723,0.021201413427561804,0.014771904417089006,0.00469116497263491,,inf,0.007356805044666345,0.016291327264015328,0.011107863197895385,0.027397260273972508,0.02531645569620253,0.024778761061947003,0.03198494825964258,0.018193031144002572,0.0032948929159802307,,0.03167667941015845,,0.0036968576709795883,0.011204481792717097,0.02418604651162805,0.03875666536610729,0.017850213426464822,,0.0056179775280898875,,,0.048679635372615424,0.015329586101175123,0.005657041838538645,0.08073654390934841,0.007221750212404491
0,2016-01-08,0.06368744982606375,inf,0.073920450337012,0.013507290867229618,0.004667444574095721,,0.009360374414976733,,,0.0070921985815602575,inf,0.004489337822671114,,0.025075659316904378,0.04465680419002113,0.01342281879194632,inf,0.03333333333333333,0.01358631998126021,0.015853951477300114,0.016212232866617667,0.011226944667201188,,inf,0.031914893617021274,0.018437651625424503,0.015899205039748045,0.04208600182982625,0.006993006993006968,0.008532268312607767,0.07546416450389287,0.018003664462678173,0.01953519703603911,,0.04236827810972304,,0.019120458891013485,0.03768318213538026,0.013422818791946364,0.028081123244929753,0.017850213426464822,,0.011911514463981816,,,0.03529411764705877,0.01836734693877548,0.036376690199832556,0.05620608899297424,0.017543859649122744
0,2016-01-11,0.09565217391304356,inf,0.073920450337012,0.005845643415751598,0.0007987220447284176,,0.014051522248243539,,,0.006945713763480085,inf,0.021392381309814176,,0.027938964109176876,0.037383177570093455,0.016736401673640256,inf,0.030874785591766724,0.021818181818181955,0.022887752617482292,0.01637989330528219,0.014574898785425078,,inf,0.031578947368421054,0.010757946210268893,0.011797578391803822,0.04208600182982625,0.04442527496226013,0.021278530508320483,0.019712525667351145,0.02675585284280939,0.02348877374784095,,0.01606203267792858,,0.007751937984496131,0.040229885057471174,0.017492711370262537,0.022614661415322083,0.017850213426464822,,0.009808799488236515,,,0.037218413320274216,0.04529441368897828,0.003556609365737963,0.06006778076428652,0.004405286343612398
0,2016-01-12,0.09508285791904374,inf,0.0305089865579217,0.004323656578134668,-2.0,,0.00910375137341074,,,0.016497937757780325,inf,0.018355640535372676,,0.030557348827200317,0.03701626472237801,0.015879648976180633,0.1863799283154122,0.044293015332197615,0.014598540145985437,0.01717791411042952,0.016866930367937835,0.01647446457990124,,0.27267789244975565,0.020792209501250106,0.018269747447608807,0.02182055039895779,0.003795066413662327,0.04814004376367615,0.010576120233787928,0.04181745074386808,0.03451532583497905,0.05653710247349823,,0.0710415412402168,,0.007633587786259549,0.03909774436090235,0.022919780767314442,0.025123715264560385,0.024935064935064772,,0.010513429826456332,,,0.02811244979919676,0.04426559356136815,0.02154101077050547,0.053927315357561546,0.002958916581313362
0,2016-01-13,0.09508285791904374,inf,0.012578616352201448,0.012482874105647636,0.004035512510088695,,0.013688212927756741,,,0.005862953462806894,inf,0.013140604467805518,,0.04444444444444435,0.05250249795621764,0.021695460024106033,0.10131332082551595,0.052012589034288514,0.030811680846171453,0.018173122907699787,0.01195079086115985,0.012882447665056373,,0.2665222101841821,0.010737200471389199,0.0034149117814457754,0.017126546146527043,0.027649769585253524,0.043052837573385544,0.024092053218266744,0.0422110552763818,0.023761713520749694,0.017452006980802792,,0.038644637356482804,,0.007220216606498202,0.00728332119446465,0.012000000000000099,0.024353120243531222,0.024935064935064772,,0.023255813953488372,,,0.018163471241170508,0.03607214428857709,0.015176665876215332,0.04056844406656138,0.011325028312570783
0,2016-01-14,0.07982740021574976,inf,0.019652305366591037,0.017430845017051787,0.00721442885771542,,0.013646702047005393,,,0.0053715308863025455,0.042328042328042326,0.006540697674418645,,0.03079483978360385,0.02208817369824756,0.02579132473622509,0.10131332082551595,0.029108057565655706,0.02566452795600377,0.017890772128060214,0.004811547714514829,0.0048270313757039825,,inf,0.015657620041753653,0.014747589336358566,0.00933125972006221,0.03308823529411776,0.0194462058761361,0.005077983315197699,0.02202202202202205,0.021591765001255318,0.01366120218579235,,0.01689984762432476,,0.020761245674740504,0.04274134119380988,0.01904761904761898,0.03955818135114324,0.024935064935064772,,0.004098960620699685,,,0.027239288199622177,0.01719777440566514,0.005865102639296188,0.04056844406656138,0.02425578831312021
0,2016-01-15,0.07439353099730454,0.06286836935166999,0.027006524047944184,0.0058705391626756595,0.011667672500502883,,0.03096347512400424,,,0.010723860589812357,0.042328042328042326,0.03499909796139271,,0.019251336898395723,0.020994979461433135,0.0290537887711032,0.10131332082551595,0.02939003365897706,0.036036036036036063,0.020126374912239633,0.023421106071887954,0.013071895424836612,,inf,0.023982079325339366,0.02337228714524197,0.01915895437571027,0.042711234911792094,0.03125332199425957,0.013762730525736306,0.0362903225806451,0.016232379325074802,0.030513176144244147,,0.06818181818181818,,0.013651877133105813,0.03829160530191455,0.022813688212927778,0.017667392139290687,0.04915231962150079,,0.014641288433382138,,,0.015479261758285396,0.017320427916454398,0.007653671370485536,0.11243958280335789,0.012920472265537943
0,2016-01-18,0.017857142857142672,0.09215442092154429,0.0412528647822766,0.02308466961034951,0.003750781412794327,,0.015037593984962405,,,-2.0,inf,0.006590992310509012,,0.0224719101123595,0.0550270181007513,0.02461294164350937,0.10131332082551595,0.034722222222222224,0.002312138728323568,0.026817219477769952,0.032827415699471195,0.011391375101708609,,inf,0.001646994235520238,0.02081165452653497,0.007577005435677851,0.060724779627815785,0.029640686640366728,0.0068158791563046415,0.030333670374115267,-2.0,0.045283678643238005,,0.12775909954684986,,0.010619469026548603,0.032305433186490415,0.016822429906542032,0.021276595744680854,0.08435374149659848,,0.011990057025881044,,,0.027048528241845653,0.01834862385321098,0.00979572333054602,0.11709357030841612,0.015348682015348633
