,Date,SANTANDER,UNICREDIT,CEZ,PKNORLEN,PKOBP,DINOPL,PZU,ALLEGRO,SANPL,KGHM,MOL,PEKAO,PEPCO,INGBSK,LPP,PGE,KRKA,MBANK,CDPROJEKT,CYFRPLSAT,HANDLOWY,ORANGEPL,BNPPL,IIAAV,BUDIMEX,JSW,KRUK,MILLENNIUM,INTERCARS,ASSECOPOL,PEP,ALIOR,KETY,GRPAAZOTY,AMREST,XTB,TAURONPE,GTC,ENEA,LIVECHAT,WIRTUALNA,GRUPRACUJ,NEUCA,STSHLDING,PLAYWAY,DOMDEV,ASSECOSEE,CIECH,BENEFIT,PCCROKITA
0,2017-01-02,inf,inf,inf,inf,inf,,inf,,,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,inf,inf,inf,inf,inf,inf,inf,,inf,,inf,inf,inf,inf,inf,inf
0,2017-01-03,0.10227272727272725,0.029802658074909325,0.028047464940668863,0.007821163835872313,0.0063626723223753874,,0.00871001651899682,,,0.005209463859344365,0.551440329218107,0.0031249999999999334,,0.030456852791878247,0.0339498036201804,0.005665722379603279,0.11965811965811966,0.012200565392054821,0.009343121365239678,0.012170385395537555,0.018253608647808874,0.009115770282588847,,inf,0.01149138146390213,0.009205086200171674,0.004655099449851859,0.011627906976744281,0.019784009438242992,0.007512597343105885,0.013818516812528821,0.007168458781362018,0.014772580018141735,,0.007397849462365513,0.06633733239237835,0.006944444444444451,0.01701093560145815,0.01141670991177991,0.01626661376710971,0.0027816411682892645,,0.013835511145272808,,0.0376814578400082,0.047419327227595585,0.018468223791417705,0.007361552618370501,0.01108925058129136,0.01441200505163083
0,2017-01-04,0.10227272727272725,0.04808829325975557,0.017066820943014274,0.007540944974667145,0.0030216551955682346,,0.006817844968134103,,,0.002129925452609189,0.551440329218107,0.004927041879856021,,0.026700572155117716,0.036471350550772934,0.013120899718837916,0.09282700421940929,0.01711419297727947,0.019230769230769232,0.008842443729903492,0.027143500353765986,0.0035842293906809273,,inf,0.014962593516209476,0.004971002485501195,0.02005547258374222,0.005676442762535525,0.01955104996379427,0.010241404535479193,0.015185350602947737,0.02177858439201457,0.004592271862494259,,0.009569377990430622,0.001393728222996486,0.010221465076661072,0.019300361881785088,0.007272727272727302,0.009852216748768473,0.0016683659282603284,,0.007168458781362036,,0.031107819278383214,0.01652317592834152,0.01737242128121589,0.014172571904960424,0.025327323459970016,0.015595989602673558
0,2017-01-05,0.05770521136211135,0.03474747474747472,0.023211954156390664,0.030480656506447764,0.000986355416735201,,0.0063110443275732776,,,0.005221932114882507,0.06862584140535208,0.01034284619804631,,0.017535763728657096,0.026194429072126914,0.009372071227741464,0.0685332218972002,0.025613197308443577,0.003846153846153901,0.016129032258064457,0.013372765848013451,0.007233273056057874,,inf,0.013152996649708428,0.01737190214359704,0.014184397163120616,0.017029328287606407,0.012354651162790616,0.008950589094894547,0.022634676324128564,0.012422360248447254,0.00763459260234312,,0.020761245674740483,0.02392681210415212,0.013698630136986314,0.024390243902439157,0.006230529595015628,0.008869616635458813,0.013047530288909653,,0.004068141367912593,,0.027751297532041145,0.015385975771509372,0.004333694474539453,0.005053057099545296,0.009907694500873225,0.008169327887114702
0,2017-01-09,0.14953271028037382,0.02427184466019409,0.0288041897003201,0.016130839027668844,0.0052840158520475605,,0.011511663132384201,,,0.010416666666666666,0.06557377049180328,0.005737234652897304,,0.017535763728657096,0.0038022813688212928,0.014319809069212442,0.06896551724137931,0.01884015307624368,0.008235181461265914,0.0177490923759581,0.00979431929480901,0.012601260126012653,,inf,0.016598538337668747,0.016,0.019878997407087273,0.007434944237918221,0.01785388959737649,0.007246376811594177,0.01651376146788988,0.006079027355623125,0.01830481496219652,,0.020761245674740483,0.04184100418410052,0.0034662045060659384,0.0061162079510702055,0.008316008316008322,0.01740506329113929,0.0036968576709797197,,0.030199213297804787,,0.039048330310466194,0.017366897640557884,0.00757166035694954,0.018410041841004088,0.0071174377224199285,0.003577817531306039
0,2017-01-10,0.14953271028037382,0.0505175983436854,0.016337743078146602,0.006546275395033841,0.0022977186935828095,,0.010424422933730495,,,0.006158985333263776,0.12099644128113879,0.0034876961829102006,,0.015056076202181525,0.01848408107577719,0.007590132827324485,0.06896551724137931,0.02209055665276867,0.015106606750167303,-0.026500389711613396,0.011190836679612855,0.008936550491510244,,inf,0.013228503681517564,0.006010518407212707,0.016337059329320773,0.012762078395624321,0.016769959897922064,0.008004366017827865,0.01651376146788988,0.0032795374126175494,0.019461176937843442,,0.020411693478636833,0.010869565217391313,0.006872852233676982,0.01598033189920086,0.008324661810613952,0.019778002018163408,0.010050251256281355,,0.011572327044025214,,0.0017395085888236201,0.006920415224913471,0.0064377682403434005,0.0016611295681063358,0.10380986818316301,0.007116382505559734
0,2017-01-11,0.08995910949568381,0.0326460481099657,0.01721269979026539,0.010175240248728158,0.003953871499176309,,0.009063002485016878,,,0.00749063670411985,0.17616580310880828,0.0023183925811438282,,0.04710144927536239,0.014814814814814815,-2.0,0.08640674394099052,0.01409869083585089,0.011175300691353413,0.017656500802568267,0.01039636127355422,0.007130124777183608,,inf,0.0115432873274781,0.004764310979571393,0.010143702451394782,0.024691358024691457,0.0212360468282057,0.021181116496140726,0.04851752021563351,0.002870894199104865,0.010449044375371969,,0.020761245674740483,0.02637057598889653,0.010221465076661072,0.008573178199632396,0.01141670991177991,0.01303780964797911,0.011428571428571345,,0.011947431302270013,,0.013790084272737278,0.0027648176948333104,0.017563117453347987,0.003738925465333723,0.02161850081791067,0.0035645328976683364
0,2017-01-12,0.07534401082788188,0.033490768570201855,0.02454076816960717,0.0039705710615438915,0.007145177005521236,,0.003484320557491215,,,0.0037842951750237056,0.1276595744680851,0.007351518668988111,,0.008293838862559275,0.022388059701492536,0.002869440459110582,0.07627118644067797,0.02556818181818182,0.007326007326007301,0.01519392243102755,0.012770074169622635,0.00709219858156029,,inf,0.008216108552222113,0.016877637130801728,0.003717472118959131,0.017543859649122744,0.027127003699136825,0.013422818791946272,0.012704174228675189,0.006711409395973131,0.00866938132142391,,0.038394415357766144,0.049764626765299275,0.01025641025641019,0.008679479231246161,0.008290155440414516,0.019699326075686942,0.018018018018017924,,0.010037641154328732,,0.009632224168126044,0.002419215482979101,0.030434782608695584,0.006410256410256387,0.02864525184216408,0.004319011095390665
0,2017-01-13,0.14953271028037382,0.04578833693304531,0.015597920277296333,0.01035545988713713,-2.0,,-0.018018018018018063,,,0.007872192637184612,0.12732754034403254,0.0031237797735260107,,0.014947683109118086,0.01523880319643189,0.011549566891241503,0.08067940552016985,0.021886687906912252,0.010167029774872953,0.027353815659068435,0.010471204188481638,0.010695187165775333,,inf,0.039961941008563304,0.021559923906150934,0.01577418015774185,0.005221932114882395,0.020453534904401955,0.017842946736154015,0.020956719817767692,0.013546283134041345,0.003654398329417995,,0.011712022046159067,0.04234122042341208,0.013888888888888902,0.013656114214773363,0.011452368558042627,0.016178169975837715,0.010050251256281355,,0.013775829680651221,,0.0305242203052421,0.012269938650306674,0.023835319609967567,0.0047430830039525244,0.03870967741935484,0.00460726759307427
0,2017-01-16,0.07534401082788188,0.019368421052631615,0.02444284687275345,0.011330789686669025,0.0026746907388832597,,0.005952380952381037,,,0.004585052728106373,0.12732754034403254,0.005855943782939573,,0.027429934406678562,0.01127558582390564,0.0029055690072638607,0.07470651013874066,0.02034276159955416,0.018973214285714343,0.023809523809523867,0.011586278721603862,0.012533572068039442,,0.24985198342214332,0.0069452760148484664,0.017137596487500798,0.012892493241838197,0.01413427561837457,0.017366897640557807,0.012069577564785227,0.022614201718679332,0.029551630434782646,0.009370119729307711,,0.03204909648823722,0.0337289194253592,0.00701754385964913,0.009950248756218916,0.007333682556312235,0.013866666666666787,0.03881887590838008,,0.017272899199394877,,0.010723860589812262,0.005669737774627929,0.022764227642276515,0.006013609748377949,0.04268805381281936,0.005054258956444231
